http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_operatingcarrier_flightnumber;Flight;flightNumber;Text
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_equipment_aircraftcode;Flight;aircraft;Vehicle
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_flightstatus_code;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_flightstatus_definition;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_servicetype;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_meta_@version;WebPage;version;Text
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_meta_link_link_@href;WebPage;url;URL
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_meta_link_link_@rel;;;
http://127.0.0.1/services/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owls#origin;Airport;iataCode;Text
http://127.0.0.1/services/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owls#destination;Airport;iataCode;Text
http://127.0.0.1/services/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owls#date;Flight;departureTime;DateTime
http://127.0.0.1/services/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owls#Response;Flight;;
http://127.0.0.1/services/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owls#Accept;WebPage;fileFormat;Text
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owl#operationsflightstatusroutedatebyoriginanddestinationget_flightstatusresource_flights_flight_flight_departure_airportcode;Flight;departureAirport;Airport
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owl#operationsflightstatusroutedatebyoriginanddestinationget_flightstatusresource_flights_flight_flight_departure_scheduledtimelocal_datetime;Flight;departureTime;DateTime
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owl#operationsflightstatusroutedatebyoriginanddestinationget_flightstatusresource_flights_flight_flight_departure_scheduledtimeutc_datetime;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owl#operationsflightstatusroutedatebyoriginanddestinationget_flightstatusresource_flights_flight_flight_departure_timestatus_code;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owl#operationsflightstatusroutedatebyoriginanddestinationget_flightstatusresource_flights_flight_flight_departure_timestatus_definition;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusRouteDateByOriginAndDestinationGet-get.owl#operationsflightstatusroutedatebyoriginanddestinationget_flightstatusresource_flights_flight_flight_departure_terminal_name;Flight;departureTerminal;Text
